#,Job_ID,WeatherFile,ModelFile,@@EP9_IHG@@,@@EP10_VRate@@,@@EP11_Inf@@,@@EP12_C_SP@@,@@EP14_Gla@@,@@EP15_Rat@@,@@EP16_RA@@,@@P1@@,@@P2@@,@@P3@@,@@P4@@,@@P5@@,@@P6@@,@@P7@@,@@P8@@,@@P9@@,@@P10@@,Message,Warnings,Errors,Hours,Minutes,Seconds,c0: A1_Ele_Cool_[kWh],c1: A2_Ele_Fan_[kWh],c2: A3_Ele_Pumps_[kWh],c3: A4_Ele_Heat Rejection_[kWh],c4: A5_Ele_Plant[kWh],c5: A6_Ele_CoolEnTransfer[kWh],c6: A7_Ele_CoolCoil[kWh],c7: A8_Cool_Chiller[kWh],c8: A9_HRej[kWh],c9: P1_Ele_Cool_[W],c10: P2_Ele_Fan_[W],c11: P3_Ele_Pumps_[W],c12: P4_Ele_Heat Rejection_[W],c13: P5_Ele_Plant[W],c14: P6_Ele_CoolEnTransfer[W],c15: P7_Ele_CoolCoil[W],c16: P8_Cool_Chiller[W],c17: P9_HRej[W],c18: O1_Floor Area[m2],c19: O2_Time_PlantLoop,c20: O3_Time_SensLoads,c21: O4_Time_EleUse
88,Case89,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0089444,0.00012,21.778,0.4,1,3.4,1,1,12,8.5556,27,5.2222,1.2667,0.3,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.69,227767.09,44950.38,94419.76,4082.51,326269.62,281053.57,276371.88,304357.38,1327922.22,173668.71,5131.32,50078.01,6906.99,230653.71,810713.66,886802.08,903431.37,1077100.08,5440,0,0,0
89,Case90,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0089444,0.00012,26.222,0.4,1,3.4,1,1,12,8.5556,27,5.2222,1.2667,0.3,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.85,25291.09,37887.97,30912.6,595.81,56799.54,48932.78,34547.45,37651.28,147441.63,102354.14,4325.11,31127.26,3082.52,136563.93,495003.72,499307.81,509832.43,612186.57,5440,0,0,0
90,Case91,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0015556,0.00012,22.667,0.4,1,0.1,1,1,12,9,27,2.5,1.2667,0.36667,1.1,50,EnergyPlus Completed Successfully,3,6,0,0,11.7,18665.74,589.17,2750.81,175.29,21591.85,15031.2,15266.6,16242.92,66228.59,4767.19,67.26,605.66,116.19,5489.03,11772.27,12907.12,13097.73,17864.92,160,0,0,0
91,Case92,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,22.667,0.4,1,0.1,1,1,12,9,27,2.5,1.2667,0.36667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.01,5808.72,1015.08,1590.03,81.43,7480.19,3401.14,3150.51,3455.21,20607.53,7989.07,115.88,1177.5,183.36,9349.92,17390.35,18011.94,18364.01,28342.71,160,0,0,0
92,Case93,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,27.111,0.4,1,0.1,1,1,12,9,27,2.5,1.2667,0.36667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.23,458.47,1015.08,801.44,7.6,1267.51,709.35,320.33,344.34,1626.5,4422.52,115.88,651.83,101.5,5175.85,9427.02,9543.42,9738.33,15689.72,160,0,0,0
93,Case94,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,27.111,0.4,1,0.1,1,1,12,9,27,2.5,1.2667,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.74,351.96,1015.08,801.42,3.42,1156.81,709.35,320.33,344.34,1007.4,4075.89,115.88,651.77,69.72,4797.38,9427.02,9543.42,9738.33,13814.22,160,0,0,0
94,Case95,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,27.111,0.4,1,0.1,1,1,12,9,27,4.4444,1.2667,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.83,197.98,1015.08,796.32,2.79,997.1,709.35,320.33,344.34,853.42,2292.71,115.88,602.6,60.6,2955.91,9427.02,9543.42,9738.33,12031.04,160,0,0,0
95,Case96,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,27.111,0.4,1,0.1,1,1,12,6.7778,27,4.4444,1.2667,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.08,197.16,1015.08,796.32,2.55,996.04,709.36,320.35,344.35,821.92,2345.46,115.88,602.6,60.97,3009.03,9428.61,9545.32,9739.64,12085.1,160,0,0,0
96,Case97,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,10,0.0068333,0.00012,27.111,0.4,1,0.1,1,1,12,6.7778,27,4.4444,1.2667,0.2,1.1,50,EnergyPlus Completed Successfully,3,7,0,0,8.15,5.76,1263,1313.71,0.11,1319.58,308.4,14.4,15.08,24.58,812,144.18,215.06,20.06,1047.12,3091.36,3235.1,3284.02,4096.02,160,0,0,0
97,Case98,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,10,0.0068333,0.00012,27.111,0.4,1,5.6,1,1,12,6.7778,27,4.4444,1.2667,0.2,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.81,7.49,65900.75,70737.95,0.14,70745.64,12737.78,16.58,17.37,33.21,0,7522.92,11202.55,0,11202.55,47607.81,23059.12,23012.79,28430.15,8960,0,0,0
98,Case99,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,10,0.0068333,0.00012,27.111,0.4,1,5.6,1,1,12,6.7778,27,4.4444,1.0444,0.2,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.92,6.46,65900.75,70737.56,0.13,70744.21,12737.78,16.58,17.22,29.88,0,7522.92,11202.55,0,11202.55,47607.81,23059.12,22917.46,27948.93,8960,0,0,0
99,Case100,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,23.556,0.4,1,1.2,1,1,12,5.8889,27,2.8889,1,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.46,23389.62,11314.14,12222.42,328.6,35940.67,22515.94,19316.4,20807.08,84501.86,58802.44,1291.57,8949.53,1207.89,68959.87,163956.74,165260.23,168019.74,226822.19,1920,0,0,0
100,Case101,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,28,0.4,1,1.2,1,1,12,5.8889,27,2.8889,1,0.33333,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.97,1120.29,11314.14,8319.52,19.28,9459.1,5109.21,997.87,1068.96,4053.95,25930.07,1291.57,3954.35,530.14,30414.57,71714.62,73013.08,74020.86,99950.93,1920,0,0,0
101,Case102,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,28,0.4,1,1.2,1,1,12,5.8889,27,4.8333,1,0.33333,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.67,669.6,11314.14,8307.5,17.07,8994.18,5109.21,997.87,1068.96,3603.27,15498.6,1291.57,3711.31,474.63,19684.54,71714.62,73013.08,74020.86,89519.46,1920,0,0,0
102,Case103,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,28,0.4,1,1.2,1,1,12,8.1111,27,4.8333,1,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.68,662.25,11314.14,8307.5,18.1,8987.86,5109.2,997.86,1068.9,3756.75,14792.61,1291.57,3711.29,470.13,18974.02,71707.39,73004.53,74012.31,88804.91,1920,0,0,0
103,Case104,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,28,0.4,1,1.2,1,1,12,8.1111,27,4.8333,1,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.92,525.72,11314.14,8307.45,7.5,8840.69,5109.2,997.86,1068.9,2298.12,14792.61,1291.57,3711.29,470.13,18974.02,71707.39,73004.53,74012.31,88804.91,1920,0,0,0
104,Case105,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,28,0.4,1,1.2,1,1,12,8.1111,27,4.8333,1.2222,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.76,630.16,11314.14,8348.26,8.21,8986.63,5109.2,997.86,1084.86,2681.36,16109.62,1291.57,4535.37,455.34,21100.34,71707.39,73004.53,74343.68,90453.3,1920,0,0,0
105,Case106,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0015556,0.00012,28,0.4,1,1.2,1,1,12,8.1111,27,4.8333,1.2222,0.16667,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,9.18,14161.3,2153.12,5066.28,77.86,19305.46,25895.34,25688.4,27652.95,60002.27,14838.16,245.79,3544.9,590.94,18974,69961.6,74960.99,76103.37,90941.53,1920,0,0,0
106,Case107,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0015556,0.00012,28,0.4,1,6.7,1,1,12,8.1111,27,4.8333,1.2222,0.16667,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,9.25,81057.04,10957.33,29075.25,412.63,110545.01,140461.45,140048.83,151327.21,342032.21,75694.07,1250.84,18367.66,2993.94,97055.67,356125.92,379472.22,385374.7,461068.77,10720,0,0,0
107,Case108,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,10,0.0015556,0.00012,28,0.4,1,6.7,1,1,12,8.1111,27,4.8333,1.2222,0.16667,1.1,50,EnergyPlus Completed Successfully,11,6,0,0,7.56,0,15092.6,9603.05,0,9603.06,3233.93,0,0,0,0,1722.9,2567.32,0,2567.32,10814.61,0,0,0,10720,0,0,0
108,Case109,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0068333,0.00012,21.778,0.4,1,0.1,1,1,12,5,27,4.0556,1.4,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.31,1576.45,1213.41,1547.53,28.12,3152.1,1524.58,1285.47,1425.24,7138.82,4591.61,138.52,1067.32,130.96,5789.89,14049.63,14749.07,15089.68,20792.65,160,0,0,0
109,Case110,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0068333,0.00012,21.778,0.4,1,0.1,1,1,12,5,27,4.0556,1.4,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.48,1209.72,1213.41,1547.43,7.1,2764.25,1524.58,1285.47,1425.24,4082.06,4422.04,138.52,1067.28,120.21,5609.53,14049.63,14749.07,15089.68,19511.72,160,0,0,0
110,Case111,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0068333,0.00012,21.778,0.4,1,0.1,1,1,12,5,27,4.0556,1.1778,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.52,1028.59,1213.41,1489.29,6.69,2524.58,1524.58,1285.47,1402.95,3528.59,4084.63,138.52,897.97,121.78,5104.38,14049.63,14749.07,15023.12,19107.75,160,0,0,0
111,Case112,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0068333,0.00012,21.778,0.4,1,0.1,1,1,12,7.2222,27,4.0556,1.1778,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.4,1000.46,1213.41,1489.29,7.32,2497.08,1524.54,1282.91,1400.37,3614.24,3763.32,138.52,897.94,114.61,4775.87,14047.44,14183.95,14485.89,18263.97,160,0,0,0
112,Case113,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0068333,0.00012,21.778,0.4,1,5.6,1,1,12,7.2222,27,4.0556,1.1778,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.35,35711.62,63123.65,74345.5,276.02,110333.22,55956.24,44522.68,48732.09,128163.63,172968.46,7205.9,42578.24,4035.52,219582.22,621651.62,628753.15,642974.86,815943.32,8960,0,0,0
113,Case114,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0015556,0.00012,21.778,0.4,1,5.6,1,1,12,7.2222,27,4.0556,1.1778,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.01,52542.03,14205.97,19551.29,264.18,72357.57,71043.21,70308.74,76474.9,190463.83,72763.47,1621.69,15002.15,2453.92,90219.54,256725,300721.95,305338.5,378101.97,8960,0,0,0
114,Case115,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0015556,0.00012,21.778,0.4,1,5.6,1,1,12,7.2222,27,6,1.1778,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.97,35500.63,14205.97,18954.97,217.8,54673.44,71043.21,70308.74,76474.9,173442.1,49183.25,1621.69,14448.75,2300.91,65932.91,256725,300721.95,305338.5,354521.75,8960,0,0,0
115,Case116,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0015556,0.00012,21.778,0.4,1,5.6,1,1,12,7.2222,27,6,1.1778,0.16667,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,15.02,520303.61,33879.06,217814.51,2827.26,740945.98,1745761.06,1786291.12,1871988.51,2786311.22,104162.13,3867.47,26478.37,5083.54,135724.05,605877.33,671395.35,680712.97,784875.1,8960,0,0,0
116,Case117,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0015556,0.00012,26.222,0.4,1,5.6,1,1,12,7.2222,27,6,1.1778,0.16667,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,12.96,214296.16,15591.12,92758.84,923.6,307978.85,568581.15,576123.8,612742.4,1087632.87,75337.38,1779.81,20046.89,3646.42,99030.7,439847,479234.73,486069.59,561406.96,8960,0,0,0
117,Case118,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,41.111,0.0068333,0.00012,25.333,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.0889,0.36667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.17,15657.13,54793.2,46990.6,353.02,63000.8,36437.48,19410.95,20749.01,77318,130657.58,6254.93,29374.5,4152.72,164184.8,496342.24,502600.77,511733.97,645212.29,8960,0,0,0
118,Case119,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,41.111,0.0015556,0.00012,25.333,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.0889,0.36667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.52,167569.47,12754.69,37642.29,2582.28,207794.21,196960.18,198349.6,212668.61,827850.56,87227.54,1456.02,15811.35,3019.59,106058.48,334779.74,373570.41,378465.84,465693.38,8960,0,0,0
119,Case120,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,41.111,0.0015556,0.00012,20.889,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.0889,0.36667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.51,634428.65,31282.27,142389.68,6881.53,783700.49,959214.24,987817.66,1041862.81,3135476.03,129508.82,3571.03,22209.39,4513.79,156232,496435.25,562057.11,569395.13,698903.95,8960,0,0,0
120,Case121,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,41.111,0.0015556,0.00012,20.889,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.0889,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.65,496279.41,31282.27,142334.28,1933.12,640547.32,959214.24,987817.66,1041862.81,2000763.72,129508.82,3571.03,22209.39,4513.79,156232,496435.25,562057.11,569395.13,698903.95,8960,0,0,0
121,Case122,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,41.111,0.0015556,0.00012,20.889,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.3111,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.29,585470.86,31282.27,171374.87,1691.84,758538.18,959214.24,987817.66,1053043.66,2305317.06,135455.86,3571.03,26737.07,4599.98,166792.91,496435.25,562057.12,571229.15,706685.01,8960,0,0,0
122,Case123,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0015556,0.00012,20.889,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.3111,0.2,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,16.53,1279314.48,53463.76,345055.29,7025.15,1631396.22,3854882.64,3931626.59,4061515.18,5519261.27,216708.65,6103.17,39411.88,7510.44,263630.96,844964.95,925585.61,939407.73,1156116.38,8960,0,0,0
123,Case124,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0015556,0.00012,20.889,0.4,1,0.1,1,1,12,6.7778,27,4.0556,1.3111,0.2,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,15.68,25477.87,1157.5,7185.9,104.81,32768.6,60779.1,62231.02,64951.29,105115.92,4696.71,132.13,826.82,163.43,5686.97,18310.26,20244.62,20530.41,25227.12,160,0,0,0
124,Case125,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0015556,0.00012,20.889,0.4,1,0.1,1,1,12,6.7778,27,6,1.3111,0.2,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,15.55,17218.61,1157.5,6920.84,95.59,24235.06,60779.1,62231.02,64951.29,96858.32,3174.66,132.13,796.32,153.52,4124.51,18310.26,20244.62,20530.41,23705.07,160,0,0,0
125,Case126,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0015556,0.00012,20.889,0.4,1,0.1,1,1,12,9,27,6,1.3111,0.2,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,13.42,17157.5,1157.5,6920.93,94.35,24172.8,60778.45,62100.49,64819.9,98937.65,3011.47,132.13,796.3,150,3957.77,18311.51,19819.67,20106.62,23118.1,160,0,0,0
126,Case127,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0005,0.00012,28,0.4,1,2.3,1,1,12,5.4444,27,6,1.0444,0.4,1.1,50,EnergyPlus Completed Successfully,7,7,0,0,7.43,44.05,386.48,13.18,1.64,58.87,165.91,112.72,117.91,296.38,2642.73,44.12,790.79,115.14,3548.66,13003.7,14239.9,14528.31,17782.8,3680,0,0,0
127,Case128,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0005,0.00012,28,0.4,1,2.3,1,1,12,5.4444,27,6,1.0444,0.4,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,18.01,162047.98,4891.2,47985.71,2169.34,212203.2,577094.25,582980.96,601664.49,1094771.15,27274.04,558.36,5487.52,1258.33,34019.89,157191.04,170484.11,172375.24,199649.27,3680,0,0,0
128,Case129,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0005,0.00012,28,0.4,1,7.8,1,1,12,5.4444,27,6,1.0444,0.4,1.1,50,EnergyPlus Completed Successfully,9,6,0,0,18.53,531073.73,15884.24,156868.73,7150.34,695093.35,2101655.33,2121497.87,2182361.47,3591364.75,88375.86,1813.27,17915.33,4082.29,110373.47,510924.25,552173.88,558374.7,646750.56,12480,0,0,0
129,Case130,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0005,0.00012,28,0.4,1,7.8,1,1,12,7.6667,27,6,1.0444,0.4,1.1,50,EnergyPlus Completed Successfully,9,6,0,0,16.3,519568.51,15884.24,156873.29,7755.38,684197.73,2101647.46,2119630.48,2180453.15,3736924.37,80983.9,1813.27,17914.7,3991.79,102890.4,510928.26,542143.01,548384.01,629367.91,12480,0,0,0
130,Case131,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0005,0.00012,28,0.4,1,7.8,1,1,12,7.6667,27,6,1.2667,0.4,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,16.14,626031.61,15884.24,190262.38,9178.29,825472.94,2101647.46,2119630.48,2193945.81,4490885.08,83658.59,1813.27,21723.23,4110.13,109491.96,510928.26,542143.01,550009.94,633668.53,12480,0,0,0
131,Case132,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0005,0.00012,23.556,0.4,1,7.8,1,1,12,7.6667,27,6,1.2667,0.4,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,15.86,795227.25,30964.88,240964.76,11761.58,1047954.41,3663723.73,3703495.98,3796552.03,5711834.33,110346.41,3534.8,27513.51,5448.65,143308.58,678188.08,722855.42,732910.26,843256.68,12480,0,0,0
132,Case133,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0005,0.00012,23.556,0.4,1,7.8,1,1,12,7.6667,27,6,1.2667,0.23333,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,16.12,687115.9,30964.88,240908.85,7382.77,935408.27,3663723.73,3703495.98,3796552.03,4507915.19,110346.41,3534.8,27513.51,5448.65,143308.58,678188.08,722855.42,732910.26,843256.68,12480,0,0,0
133,Case134,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0057778,0.00012,23.556,0.4,1,7.8,1,1,12,7.6667,27,6,1.2667,0.23333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.04,126439.09,53608.73,78598.92,1949.72,206987.89,221601.22,207830.35,227793.61,726895.34,191192.68,6119.72,64002.48,8258.54,263453.7,1043990.11,1086605.37,1107656.96,1298849.64,12480,0,0,0
134,Case135,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0057778,0.00012,23.556,0.4,1,7.8,1,1,12,7.6667,27,4.0556,1.2667,0.23333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.07,187058.52,53608.73,80530.58,2155.28,269744.59,221601.22,207830.35,227793.61,787514.82,282857.31,6119.72,66453.76,8845.44,358156.5,1043990.11,1086605.37,1107656.96,1390514.27,12480,0,0,0
135,Case136,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0026111,0.00012,22.667,0.4,1,7.8,1,1,12,6.3333,27,2.8889,1.3556,0.36667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.68,2404074.77,53940.73,401313.78,19595.52,2824986.33,2075418,2122351,2268361.82,9048535.94,417782.76,6157.62,62329.64,10699.99,490812.39,1077134.61,1206949.84,1227317.51,1645100.27,12480,0,0,0
136,Case137,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0078889,0.00012,22.667,0.4,1,7.8,1,1,12,6.3333,27,2.8889,1.3556,0.36667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.48,696869.75,75539.78,160760.17,9490.65,867121.26,408884.1,396245.83,438679.86,2622737.1,649307.94,8623.26,108403.96,15715.67,773427.57,1517217.96,1720000.34,1752836.22,2443731.66,12480,0,0,0
137,Case138,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0078889,0.00012,22.667,0.4,1,7.8,1,1,12,6.3333,27,2.8889,1.3556,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.54,532086.04,75539.78,160727.97,3150.73,695965.3,408884.1,396245.83,438679.86,1596411.19,640351.92,8623.26,108402.12,15284.88,764038.92,1517217.96,1720000.34,1752836.22,2393188.14,12480,0,0,0
138,Case139,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0078889,0.00012,22.667,0.4,1,7.8,1,1,12,6.3333,27,2.8889,1.1333,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.38,447786.39,75539.78,141654.92,2770.8,592212.59,408884.1,396245.83,431688.1,1353694.96,598382.48,8623.26,90636.39,15207.01,704225.88,1517217.96,1720000.34,1746076.03,2344458.51,12480,0,0,0
139,Case140,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0078889,0.00012,22.667,0.4,1,2.3,1,1,12,6.3333,27,2.8889,1.1333,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.29,134695.79,22573.34,42501.6,831.13,178028.67,123511.26,119744.96,130403.76,407287.96,179207.11,2576.87,27048.28,4560.88,210816.27,454626.96,515975.34,523768.47,702975.58,3680,0,0,0
140,Case141,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0078889,0.00012,27.111,0.4,1,2.3,1,1,12,6.3333,27,2.8889,1.1333,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.97,10593.84,22473.26,15543.42,102.32,26239.61,21220.02,12256.56,13087.17,32268.72,95584.88,2565.44,15683.01,1891,113158.89,259859.45,262443,267155.86,362740.75,3680,0,0,0
141,Case142,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0078889,0.00012,27.111,0.4,1,2.3,1,1,12,8.5556,27,2.8889,1.1333,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.9,10540.54,22473.26,15543.45,109.38,26193.39,21219.91,12256.45,13087.12,33234.28,92310.03,2565.44,15682.91,1869.24,109862.18,259824.6,262399.51,267125.84,359435.87,3680,0,0,0
142,Case143,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0078889,0.00012,27.111,0.4,1,2.3,1,1,12,8.5556,27,4.8333,1.1333,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.88,6300.16,22473.26,15403.01,92.15,21795.34,21219.91,12256.45,13087.12,28993.89,55174.4,2565.44,14719.06,1675.93,71569.39,259824.6,262399.51,267125.84,322300.24,3680,0,0,0
143,Case144,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,33.333,0.0078889,0.00012,27.111,0.4,1,2.3,1,1,12,8.5556,27,4.8333,1.1333,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.91,373.28,28176.12,25523.95,7.84,25905.1,8855.36,833.5,881.63,1763.43,25434.02,3216.45,7059.28,734.8,33228.1,114373.2,117587.59,119433.67,144867.69,3680,0,0,0
144,Case145,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,25.556,0.0068333,0.00012,28,0.4,1,10,1,1,12,5.4444,27,4.8333,1.3111,0.33333,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.96,149.99,107456.52,99430.03,4.07,99584.17,28531.69,328.96,344.33,793.2,36124.09,12266.73,9858.63,960.19,46942.91,145946.66,155330.16,155365.91,191490,16000,0,0,0
145,Case146,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,25.556,0.0068333,0.00012,28,0.4,1,10,1,1,12,5.4444,27,4.8333,1.3111,0.16667,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.91,122.77,107456.52,99430.02,2.01,99554.88,28531.69,328.96,344.33,527.14,36124.09,12266.73,9858.49,928.94,46911.52,145946.66,155330.16,155365.91,191490,16000,0,0,0
146,Case147,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,25.556,0.0068333,0.00012,28,0.4,1,4.5,1,1,12,5.4444,27,4.8333,1.3111,0.16667,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,8.01,81.04,48555.88,44857.35,1.32,44939.74,13029.16,186.63,197.13,341.4,18240.07,5542.91,4996.19,468.85,23705.11,73201.53,77922.14,78212,96452.07,7200,0,0,0
